 Destination Port, Flow Duration, Total Fwd Packets, Total Backward Packets, Total Length of Fwd Packets, Total Length of Bwd Packets, Fwd Packet Length Max, Fwd Packet Length Min, Fwd Packet Length Mean, Fwd Packet Length Std, Bwd Packet Length Max, Bwd Packet Length Min, Bwd Packet Length Mean, Bwd Packet Length Std, Flow Bytes/s, Flow Packets/s, Flow IAT Mean, Flow IAT Std, Flow IAT Max, Flow IAT Min, Fwd IAT Total, Fwd IAT Mean, Fwd IAT Std, Fwd IAT Max, Fwd IAT Min, Bwd IAT Total, Bwd IAT Mean, Bwd IAT Std, Bwd IAT Max, Bwd IAT Min, Fwd PSH Flags, Fwd URG Flags, Fwd Header Length, Bwd Header Length, Fwd Packets/s, Bwd Packets/s, Min Packet Length, Max Packet Length, Packet Length Mean, Packet Length Std, Packet Length Variance, FIN Flag Count, SYN Flag Count, RST Flag Count, PSH Flag Count, ACK Flag Count, URG Flag Count, CWE Flag Count, ECE Flag Count, Down/Up Ratio, Average Packet Size, Avg Fwd Segment Size, Avg Bwd Segment Size, Fwd Header Length.1, Subflow Fwd Packets, Subflow Fwd Bytes, Subflow Bwd Packets, Subflow Bwd Bytes, Init_Win_bytes_forward, Init_Win_bytes_backward, act_data_pkt_fwd, min_seg_size_forward, Active Mean, Active Std, Active Max, Active Min, Idle Mean, Idle Std, Idle Max, Idle Min, Label
443,93469697,45,38,64530,7942,120,40,1434.0,183.152,396,6,209.0,265.448,775.353,0.888,1126140.928,0,4963056,3453,93469697,0,0,0,0,0,0,0,0,0,0,0,900,760,0.481,0.407,49,266,826.111,327.859,92217.33,0,0,0,1,0,0,0,0,0.84,523.407,261.882,299.755,900,45,64530,38,7942,65535,-1,44,32,0,0,0,0,0,0,0,0,BENIGN
22,76011884,329,296,49679,313464,283,26,151.0,230.129,868,28,1059.0,26.888,4777.45,193.763,121619.014,0,51961433,4864,76011884,0,0,0,0,0,0,0,0,0,0,0,6580,5920,4.328,3.894,37,1410,883.475,237.724,103104.274,0,1,0,0,1,0,0,0,0.9,810.364,579.13,407.22,6580,329,49679,296,313464,-1,-1,328,20,0,0,0,0,0,0,0,0,PortScan
443,17309858,31,1,18724,1205,963,11,604.0,369.121,789,9,1205.0,291.889,1151.309,1.849,540933.062,0,2828291,2401,17309858,0,0,0,0,0,0,0,0,0,0,0,620,20,1.791,0.058,40,1201,649.942,230.29,233086.677,0,0,0,0,1,0,0,0,0.03,656.801,49.805,52.667,620,31,18724,1,1205,-1,65535,30,32,0,0,0,0,0,0,0,0,BENIGN
53,80546653,11,31,14157,5022,792,36,1287.0,291.107,1002,10,162.0,57.963,238.11,0.521,1917777.452,0,15663935,2975,80546653,0,0,0,0,0,0,0,0,0,0,0,220,620,0.137,0.385,41,395,581.548,208.982,96434.371,0,0,0,1,1,0,0,0,2.82,714.777,527.462,291.454,220,11,14157,31,5022,-1,235,10,20,0,0,0,0,0,0,0,0,BENIGN
443,80683284,54,19,66798,17423,811,24,1237.0,273.929,1272,14,917.0,322.993,1043.847,0.905,1105250.466,0,38025132,13,80683284,0,0,0,0,0,0,0,0,0,0,0,1080,380,0.669,0.235,20,598,270.5,78.64,230149.06,0,0,0,1,0,0,0,0,0.35,756.579,738.107,785.796,1080,54,66798,19,17423,8192,235,53,32,0,0,0,0,0,0,0,0,BENIGN
443,11417038,35,35,36120,28735,519,19,1032.0,242.759,1427,25,821.0,186.129,5680.545,6.131,163100.543,0,3465940,2086,11417038,0,0,0,0,0,0,0,0,0,0,0,700,700,3.066,3.066,37,79,720.832,229.859,21925.245,0,0,0,0,1,0,0,0,1.0,240.265,538.448,811.359,700,35,36120,35,28735,29200,65535,34,20,0,0,0,0,0,0,0,0,BENIGN
21,25811954,48,92,30384,72036,864,33,633.0,342.78,544,2,783.0,369.047,3967.929,129.949,184371.1,0,16551349,3064,25811954,0,0,0,0,0,0,0,0,0,0,0,960,1840,1.86,3.564,55,277,359.635,231.717,20434.86,0,1,0,1,0,0,0,0,1.92,281.271,562.138,120.913,960,48,30384,92,72036,8192,65535,47,20,0,0,0,0,0,0,0,0,DDoS
123,37557408,28,6,26740,7524,308,16,955.0,337.499,733,12,1254.0,397.846,912.31,0.905,1104629.647,0,25380709,685,37557408,0,0,0,0,0,0,0,0,0,0,0,560,120,0.746,0.16,1,164,69.937,184.817,176392.584,0,0,0,0,1,0,0,0,0.21,782.154,590.264,833.053,560,28,26740,6,7524,-1,235,27,32,0,0,0,0,0,0,0,0,BENIGN
443,85984303,6,42,6462,35490,958,10,1077.0,148.364,521,14,845.0,68.85,487.903,0.558,1791339.646,0,34341242,2883,85984303,0,0,0,0,0,0,0,0,0,0,0,120,840,0.07,0.488,3,1192,817.932,418.609,11760.565,0,0,0,0,1,0,0,0,7.0,126.909,313.207,44.969,120,6,6462,42,35490,8192,235,5,32,0,0,0,0,0,0,0,0,BENIGN
8080,14149225,31,20,24831,11320,294,23,801.0,192.525,385,28,566.0,95.383,2554.981,3.604,277435.784,0,2401647,103,14149225,0,0,0,0,0,0,0,0,0,0,0,620,400,2.191,1.414,29,459,727.01,78.478,208209.046,0,0,0,1,0,0,0,0,0.65,804.288,160.196,424.631,620,31,24831,20,11320,-1,65535,30,20,0,0,0,0,0,0,0,0,BENIGN
80,60711221,22,20,11396,20340,1326,23,518.0,57.107,493,3,1017.0,72.096,522.737,0.692,1445505.262,0,30291444,4533,60711221,0,0,0,0,0,0,0,0,0,0,0,440,400,0.362,0.329,56,356,417.515,74.696,104565.755,0,0,0,0,0,0,0,0,0.91,61.861,531.052,295.034,440,22,11396,20,20340,8192,235,21,32,0,0,0,0,0,0,0,0,BENIGN
23,61228068,248,58,87792,63278,1186,30,354.0,334.113,284,16,1091.0,301.94,2467.332,20.793,200091.725,0,24446414,3539,61228068,0,0,0,0,0,0,0,0,0,0,0,4960,1160,4.05,0.947,16,548,835.569,48.782,72357.156,0,0,0,1,0,0,0,0,0.23,164.142,590.236,420.214,4960,248,87792,58,63278,29200,229,247,32,0,0,0,0,0,0,0,0,DoS Hulk
80,70677267,19,11,14763,10241,877,13,777.0,110.739,410,8,931.0,337.349,353.777,0.424,2355908.9,0,70015045,1887,70677267,0,0,0,0,0,0,0,0,0,0,0,380,220,0.269,0.156,45,419,209.172,39.633,21855.254,0,0,0,1,1,0,0,0,0.58,190.773,157.855,616.114,380,19,14763,11,10241,8192,235,18,20,0,0,0,0,0,0,0,0,BENIGN
21,92911280,376,266,329000,40698,726,18,875.0,336.763,1049,5,153.0,6.178,3979.043,149.953,144721.62,0,63970095,1091,92911280,0,0,0,0,0,0,0,0,0,0,0,7520,5320,4.047,2.863,55,1422,268.983,93.026,207905.706,0,1,0,1,0,0,0,0,0.71,534.431,777.943,346.295,7520,376,329000,266,40698,65535,-1,375,20,0,0,0,0,0,0,0,0,DDoS
80,109593543,54,20,44334,24400,637,6,821.0,381.621,1053,28,1220.0,205.326,627.172,0.675,1480993.824,0,71203915,4401,109593543,0,0,0,0,0,0,0,0,0,0,0,1080,400,0.493,0.182,8,102,249.443,44.293,154769.771,0,0,0,0,0,0,0,0,0.37,308.245,517.61,861.604,1080,54,44334,20,24400,-1,-1,53,20,0,0,0,0,0,0,0,0,BENIGN
445,112384780,307,295,303930,327450,250,22,990.0,347.81,406,2,1110.0,109.205,5618.021,59.233,186685.681,0,62390488,4043,112384780,0,0,0,0,0,0,0,0,0,0,0,6140,5900,2.732,2.625,37,1085,694.9,55.02,30385.763,0,0,0,0,0,0,0,0,0.96,166.61,532.644,682.058,6140,307,303930,295,327450,8192,-1,306,32,0,0,0,0,0,0,0,0,SSH-Patator
80,112705674,39,33,4446,28050,783,21,114.0,160.283,726,27,850.0,337.21,288.326,0.639,1565356.583,0,75755781,2626,112705674,0,0,0,0,0,0,0,0,0,0,0,780,660,0.346,0.293,52,880,768.962,26.777,129343.624,0,0,0,0,1,0,0,0,0.85,788.627,610.282,49.937,780,39,4446,33,28050,-1,229,38,20,0,0,0,0,0,0,0,0,BENIGN
443,26948889,33,42,2706,21042,901,25,82.0,310.632,969,40,501.0,18.705,881.224,2.783,359318.52,0,1351130,281,26948889,0,0,0,0,0,0,0,0,0,0,0,660,840,1.225,1.559,55,1373,573.996,458.965,155867.678,0,0,0,0,0,0,0,0,1.27,255.5,487.462,412.974,660,33,2706,42,21042,-1,235,32,20,0,0,0,0,0,0,0,0,BENIGN
123,86908677,11,7,1793,8799,589,5,163.0,186.567,1133,9,1257.0,175.991,121.875,0.207,4828259.833,0,68670147,1076,86908677,0,0,0,0,0,0,0,0,0,0,0,220,140,0.127,0.081,56,661,827.406,288.672,68528.003,0,0,0,1,0,0,0,0,0.64,762.183,564.559,530.354,220,11,1793,7,8799,65535,229,10,32,0,0,0,0,0,0,0,0,BENIGN
53,73555308,20,39,20360,39000,103,15,1018.0,133.467,426,32,1000.0,218.366,807.012,0.802,1246700.136,0,53211206,97,73555308,0,0,0,0,0,0,0,0,0,0,0,400,780,0.272,0.53,59,782,179.573,476.039,80988.129,0,0,0,1,1,0,0,0,1.95,272.138,795.4,225.881,400,20,20360,39,39000,-1,-1,19,20,0,0,0,0,0,0,0,0,BENIGN
80,81325777,56,22,52696,30514,1098,24,941.0,333.732,765,6,1387.0,208.372,1023.169,0.959,1042638.167,0,20739540,3414,81325777,0,0,0,0,0,0,0,0,0,0,0,1120,440,0.689,0.271,21,1428,343.111,337.672,154074.158,0,0,0,0,1,0,0,0,0.39,675.339,679.22,693.337,1120,56,52696,22,30514,65535,235,55,20,0,0,0,0,0,0,0,0,BENIGN
80,13872278,1,26,1166,32214,1059,25,1166.0,385.097,1211,9,1239.0,167.164,2406.238,1.946,513788.074,0,13148072,2288,13872278,0,0,0,0,0,0,0,0,0,0,0,20,520,0.072,1.874,55,1332,562.307,189.781,113070.81,0,0,0,1,1,0,0,0,26.0,661.832,291.91,375.989,20,1,1166,26,32214,65535,235,0,20,0,0,0,0,0,0,0,0,BENIGN
443,114026860,32,24,30368,15696,1139,19,949.0,321.181,932,36,654.0,150.8,403.975,0.491,2036193.929,0,31130093,720,114026860,0,0,0,0,0,0,0,0,0,0,0,640,480,0.281,0.21,52,736,318.526,421.695,209538.226,0,0,0,0,1,0,0,0,0.75,876.024,806.478,862.086,640,32,30368,24,15696,-1,-1,31,32,0,0,0,0,0,0,0,0,BENIGN
123,66751489,20,34,13580,38828,935,33,679.0,330.27,1443,27,1142.0,155.807,785.121,0.809,1236138.685,0,24005650,333,66751489,0,0,0,0,0,0,0,0,0,0,0,400,680,0.3,0.509,38,1444,341.952,473.95,169119.302,0,0,0,0,0,0,0,0,1.7,392.186,470.782,597.741,400,20,13580,34,38828,8192,229,19,32,0,0,0,0,0,0,0,0,BENIGN
993,59077729,50,39,62150,28977,1125,5,1243.0,68.289,691,23,743.0,391.371,1542.493,1.506,663794.708,0,55433889,2544,59077729,0,0,0,0,0,0,0,0,0,0,0,1000,780,0.846,0.66,32,419,135.04,447.256,172471.796,0,0,0,0,1,0,0,0,0.78,490.689,741.9,218.703,1000,50,62150,39,28977,8192,65535,49,20,0,0,0,0,0,0,0,0,BENIGN
22,75826519,309,54,235767,65178,1456,26,763.0,4.293,45,19,1207.0,284.255,3968.862,190.353,208888.482,0,74213326,32,75826519,0,0,0,0,0,0,0,0,0,0,0,6180,1080,4.075,0.712,58,683,381.907,49.249,3860.266,0,1,0,1,0,0,0,0,0.17,701.311,527.643,789.179,6180,309,235767,54,65178,8192,229,308,32,0,0,0,0,0,0,0,0,FTP-Patator
23,21041425,266,260,68628,25740,1110,31,258.0,329.256,1295,27,99.0,322.64,4484.867,145.089,40002.709,0,2084242,102,21041425,0,0,0,0,0,0,0,0,0,0,0,5320,5200,12.642,12.357,43,1245,317.627,357.729,88461.2,0,1,0,0,1,0,0,0,0.98,779.022,855.022,94.199,5320,266,68628,260,25740,8192,65535,265,32,0,0,0,0,0,0,0,0,DoS Hulk
23,119526350,203,298,26187,280120,550,14,129.0,17.592,1242,11,940.0,125.917,2562.673,17.077,238575.549,0,116364985,3730,119526350,0,0,0,0,0,0,0,0,0,0,0,4060,5960,1.698,2.493,19,916,558.195,480.014,123887.967,0,0,0,1,0,0,0,0,1.47,620.423,542.945,395.606,4060,203,26187,298,280120,65535,65535,202,20,0,0,0,0,0,0,0,0,Bot
443,11739441,12,10,9276,8160,55,18,773.0,158.411,783,7,816.0,134.006,1485.25,1.874,533610.955,0,6469251,2751,11739441,0,0,0,0,0,0,0,0,0,0,0,240,200,1.022,0.852,25,1393,96.284,61.645,206456.318,0,0,0,0,1,0,0,0,0.83,373.133,441.632,336.252,240,12,9276,10,8160,65535,-1,11,32,0,0,0,0,0,0,0,0,BENIGN
80,45824765,52,9,27820,2745,442,17,535.0,217.946,301,35,305.0,177.323,666.997,1.331,751225.656,0,16118504,1304,45824765,0,0,0,0,0,0,0,0,0,0,0,1040,180,1.135,0.196,23,782,226.169,202.576,157335.935,0,0,0,1,0,0,0,0,0.17,857.808,474.154,235.455,1040,52,27820,9,2745,65535,229,51,32,0,0,0,0,0,0,0,0,BENIGN
8080,59102344,38,23,43092,12512,1285,32,1134.0,85.017,291,32,544.0,36.588,940.809,1.032,968890.885,0,57167194,2215,59102344,0,0,0,0,0,0,0,0,0,0,0,760,460,0.643,0.389,47,848,64.696,359.114,36267.454,0,0,0,1,0,0,0,0,0.61,651.206,637.41,707.479,760,38,43092,23,12512,8192,235,37,20,0,0,0,0,0,0,0,0,BENIGN
53,14624541,5,35,3900,37240,434,4,780.0,287.488,220,14,1064.0,115.427,2813.08,2.735,365613.525,0,13704148,3268,14624541,0,0,0,0,0,0,0,0,0,0,0,100,700,0.342,2.393,18,788,386.905,454.461,193749.202,0,0,0,1,0,0,0,0,7.0,191.698,355.26,727.476,100,5,3900,35,37240,29200,65535,4,20,0,0,0,0,0,0,0,0,BENIGN
993,93851560,30,15,25800,11415,240,11,860.0,116.591,594,38,761.0,293.621,396.53,0.479,2085590.222,0,90921580,331,93851560,0,0,0,0,0,0,0,0,0,0,0,600,300,0.32,0.16,25,141,563.336,215.352,189239.922,0,0,0,1,0,0,0,0,0.5,674.958,515.016,581.332,600,30,25800,15,11415,8192,229,29,32,0,0,0,0,0,0,0,0,BENIGN
123,34186476,60,27,84720,38907,754,0,1412.0,44.749,1382,18,1441.0,360.428,3616.255,2.545,392948.0,0,3177390,2002,34186476,0,0,0,0,0,0,0,0,0,0,0,1200,540,1.755,0.79,43,287,71.932,159.276,194280.147,0,0,0,0,1,0,0,0,0.45,398.823,679.782,898.374,1200,60,84720,27,38907,8192,235,59,20,0,0,0,0,0,0,0,0,BENIGN
993,56905058,29,21,42224,22470,1449,40,1456.0,250.379,1081,3,1070.0,270.635,1136.876,0.879,1138101.16,0,13822345,3509,56905058,0,0,0,0,0,0,0,0,0,0,0,580,420,0.51,0.369,43,1108,768.045,389.125,122377.516,0,0,0,0,0,0,0,0,0.72,858.977,749.651,520.849,580,29,42224,21,22470,8192,229,28,20,0,0,0,0,0,0,0,0,BENIGN
8080,33512833,4,10,3088,7510,229,12,772.0,254.602,320,8,751.0,274.493,316.237,0.418,2393773.786,0,16322328,3954,33512833,0,0,0,0,0,0,0,0,0,0,0,80,200,0.119,0.298,15,555,45.057,345.763,33275.531,0,0,0,1,1,0,0,0,2.5,154.723,648.635,545.296,80,4,3088,10,7510,8192,235,3,20,0,0,0,0,0,0,0,0,BENIGN
123,102074870,11,43,15455,15351,984,25,1405.0,332.468,274,18,357.0,4.949,301.798,0.529,1890275.37,0,65311511,1691,102074870,0,0,0,0,0,0,0,0,0,0,0,220,860,0.108,0.421,2,183,810.398,151.952,27648.836,0,0,0,1,1,0,0,0,3.91,868.081,178.735,422.762,220,11,15455,43,15351,29200,235,10,20,0,0,0,0,0,0,0,0,BENIGN
993,6117669,1,29,1034,6119,719,36,1034.0,105.772,1361,31,211.0,382.693,1169.236,4.904,203922.3,0,4096521,1554,6117669,0,0,0,0,0,0,0,0,0,0,0,20,580,0.163,4.74,50,1172,316.759,179.648,22741.922,0,0,0,1,1,0,0,0,29.0,601.643,107.205,682.806,20,1,1034,29,6119,-1,65535,0,20,0,0,0,0,0,0,0,0,BENIGN
80,24928894,41,33,58876,12705,675,39,1436.0,130.669,417,22,385.0,128.062,2871.407,2.968,336876.946,0,12365672,1116,24928894,0,0,0,0,0,0,0,0,0,0,0,820,660,1.645,1.324,35,816,760.526,126.775,14430.519,0,0,0,1,0,0,0,0,0.8,818.468,852.643,465.167,820,41,58876,33,12705,65535,229,40,32,0,0,0,0,0,0,0,0,BENIGN
443,84086623,6,9,8688,4545,323,28,1448.0,254.702,862,5,505.0,391.615,157.373,0.178,5605774.867,0,58989045,3927,84086623,0,0,0,0,0,0,0,0,0,0,0,120,180,0.071,0.107,12,507,661.737,1.401,210205.776,0,0,0,0,1,0,0,0,1.5,283.601,608.998,482.575,120,6,8688,9,4545,65535,235,5,20,0,0,0,0,0,0,0,0,BENIGN
53,89402988,53,11,19928,8965,48,28,376.0,321.665,1422,22,815.0,227.006,323.177,0.716,1396921.688,0,62926344,696,89402988,0,0,0,0,0,0,0,0,0,0,0,1060,220,0.593,0.123,34,722,484.431,214.188,133673.832,0,0,0,1,0,0,0,0,0.21,867.163,573.088,737.587,1060,53,19928,11,8965,-1,235,52,32,0,0,0,0,0,0,0,0,BENIGN
443,56524766,24,30,33216,40950,652,21,1384.0,212.162,1337,1,1365.0,339.244,1312.097,0.955,1046754.926,0,14930601,3664,56524766,0,0,0,0,0,0,0,0,0,0,0,480,600,0.425,0.531,44,234,166.35,289.536,138719.308,0,0,0,1,1,0,0,0,1.25,495.781,525.741,380.855,480,24,33216,30,40950,-1,229,23,20,0,0,0,0,0,0,0,0,BENIGN
53,27222090,36,47,9684,23171,1370,6,269.0,75.016,1412,16,493.0,283.639,1206.924,3.049,327976.988,0,7616528,4538,27222090,0,0,0,0,0,0,0,0,0,0,0,720,940,1.322,1.727,29,523,505.455,348.362,183896.675,0,0,0,1,0,0,0,0,1.31,624.364,728.288,155.485,720,36,9684,47,23171,-1,-1,35,32,0,0,0,0,0,0,0,0,BENIGN
8080,52608350,35,10,15120,11930,230,8,432.0,149.346,1307,3,1193.0,161.743,514.177,0.855,1169074.444,0,3169022,3050,52608350,0,0,0,0,0,0,0,0,0,0,0,700,200,0.665,0.19,2,91,643.661,477.814,114926.423,0,0,0,0,0,0,0,0,0.29,406.339,804.22,574.206,700,35,15120,10,11930,8192,-1,34,32,0,0,0,0,0,0,0,0,BENIGN
3389,100050476,175,5,98525,1455,1114,22,563.0,288.712,129,38,291.0,141.377,999.296,19.958,555835.978,0,47746650,4496,100050476,0,0,0,0,0,0,0,0,0,0,0,3500,100,1.749,0.05,20,1295,137.154,462.678,168804.46,0,1,0,1,0,0,0,0,0.03,58.304,890.309,418.295,3500,175,98525,5,1455,-1,65535,174,20,0,0,0,0,0,0,0,0,DoS Hulk
993,24866358,10,35,6330,50645,819,9,633.0,235.326,552,34,1447.0,398.907,2291.248,1.81,552585.733,0,9016550,3637,24866358,0,0,0,0,0,0,0,0,0,0,0,200,700,0.402,1.408,0,110,334.436,75.467,125443.717,0,0,0,0,0,0,0,0,3.5,104.159,573.562,594.43,200,10,6330,35,50645,65535,65535,9,20,0,0,0,0,0,0,0,0,BENIGN
80,60208348,26,14,33566,15372,779,21,1291.0,211.304,677,8,1098.0,235.689,812.811,0.664,1505208.7,0,2929705,1731,60208348,0,0,0,0,0,0,0,0,0,0,0,520,280,0.432,0.233,10,799,665.431,165.685,117101.342,0,0,0,1,1,0,0,0,0.54,45.15,538.079,327.05,520,26,33566,14,15372,-1,229,25,32,0,0,0,0,0,0,0,0,BENIGN
443,81693591,3,40,1014,56560,598,24,338.0,109.335,1064,16,1414.0,142.733,704.755,0.526,1899850.953,0,76977458,4326,81693591,0,0,0,0,0,0,0,0,0,0,0,60,800,0.037,0.49,37,344,893.277,17.056,140157.109,0,0,0,0,0,0,0,0,13.33,705.897,584.468,585.776,60,3,1014,40,56560,29200,235,2,20,0,0,0,0,0,0,0,0,BENIGN
993,18943981,44,4,29128,2956,782,32,662.0,341.281,542,22,739.0,349.145,1693.625,2.534,394666.271,0,13621840,2739,18943981,0,0,0,0,0,0,0,0,0,0,0,880,80,2.323,0.211,3,750,617.708,441.831,195641.334,0,0,0,0,1,0,0,0,0.09,735.927,897.105,169.696,880,44,29128,4,2956,8192,-1,43,32,0,0,0,0,0,0,0,0,BENIGN
123,53160178,37,49,24383,18865,175,9,659.0,120.596,671,16,385.0,290.662,813.541,1.618,618141.605,0,36995134,2789,53160178,0,0,0,0,0,0,0,0,0,0,0,740,980,0.696,0.922,4,449,541.676,40.016,44685.852,0,0,0,1,1,0,0,0,1.32,347.0,706.017,408.312,740,37,24383,49,18865,-1,65535,36,32,0,0,0,0,0,0,0,0,BENIGN
443,37026917,58,16,67222,1392,1322,17,1159.0,94.761,81,13,87.0,19.078,1853.084,1.999,500363.743,0,30059318,1641,37026917,0,0,0,0,0,0,0,0,0,0,0,1160,320,1.566,0.432,57,1294,283.066,250.958,24892.474,0,0,0,0,0,0,0,0,0.28,868.301,556.879,108.205,1160,58,67222,16,1392,29200,229,57,20,0,0,0,0,0,0,0,0,BENIGN
23,72066792,329,7,444150,4907,698,20,1350.0,347.093,95,31,701.0,162.127,6231.122,172.832,214484.5,0,45335369,1429,72066792,0,0,0,0,0,0,0,0,0,0,0,6580,140,4.565,0.097,3,908,724.785,43.599,153197.971,0,0,0,1,1,0,0,0,0.02,848.606,791.05,62.137,6580,329,444150,7,4907,29200,235,328,20,0,0,0,0,0,0,0,0,DoS GoldenEye
80,97191733,54,21,19440,4851,359,13,360.0,57.063,224,22,231.0,325.607,249.929,0.772,1295889.773,0,56805165,2818,97191733,0,0,0,0,0,0,0,0,0,0,0,1080,420,0.556,0.216,34,1452,546.101,277.497,164339.839,0,0,0,0,1,0,0,0,0.39,677.331,261.735,651.828,1080,54,19440,21,4851,-1,235,53,32,0,0,0,0,0,0,0,0,BENIGN
53,48500233,34,33,20434,10230,58,35,601.0,190.305,1382,23,310.0,60.237,632.244,1.381,723884.075,0,42205173,1869,48500233,0,0,0,0,0,0,0,0,0,0,0,680,660,0.701,0.68,25,244,845.777,312.315,30555.602,0,0,0,0,0,0,0,0,0.97,262.837,561.224,674.333,680,34,20434,33,10230,8192,229,33,20,0,0,0,0,0,0,0,0,BENIGN
993,95245300,16,28,16976,13328,744,24,1061.0,184.04,703,1,476.0,43.122,318.168,0.462,2164665.909,0,2071851,536,95245300,0,0,0,0,0,0,0,0,0,0,0,320,560,0.168,0.294,51,1381,825.744,337.106,87671.06,0,0,0,1,0,0,0,0,1.75,392.538,830.452,852.658,320,16,16976,28,13328,8192,-1,15,32,0,0,0,0,0,0,0,0,BENIGN
445,95195834,223,123,114399,94095,1356,17,513.0,119.384,1061,13,765.0,392.538,2190.159,35.335,275132.468,0,21035084,3910,95195834,0,0,0,0,0,0,0,0,0,0,0,4460,2460,2.343,1.292,55,607,860.668,68.262,75021.167,0,1,0,1,0,0,0,0,0.55,790.007,254.77,315.001,4460,223,114399,123,94095,65535,229,222,20,0,0,0,0,0,0,0,0,Bot
23,118590609,377,184,50518,172776,649,1,134.0,322.008,351,0,939.0,53.354,1882.898,42.231,211391.46,0,40628852,1235,118590609,0,0,0,0,0,0,0,0,0,0,0,7540,3680,3.179,1.552,32,780,123.892,84.371,170692.391,0,1,0,1,1,0,0,0,0.49,798.478,882.499,68.307,7540,377,50518,184,172776,8192,229,376,20,0,0,0,0,0,0,0,0,DoS Hulk
22,79883679,119,294,109599,74676,688,4,921.0,351.429,286,31,254.0,388.235,2306.792,153.462,193422.952,0,70520105,3510,79883679,0,0,0,0,0,0,0,0,0,0,0,2380,5880,1.49,3.68,0,426,232.565,270.219,158300.332,0,1,0,1,0,0,0,0,2.47,762.033,863.226,106.502,2380,119,109599,294,74676,8192,229,118,20,0,0,0,0,0,0,0,0,DDoS
443,2041066,17,17,3077,2176,1081,3,181.0,163.249,1179,23,128.0,106.883,2573.655,16.658,60031.353,0,683068,339,2041066,0,0,0,0,0,0,0,0,0,0,0,340,340,8.329,8.329,41,989,507.814,274.405,172572.008,0,0,0,1,1,0,0,0,1.0,402.887,504.397,369.359,340,17,3077,17,2176,8192,65535,16,32,0,0,0,0,0,0,0,0,BENIGN
123,107878029,10,40,500,21160,1066,16,50.0,277.466,812,15,529.0,330.222,200.782,0.463,2157560.58,0,89043652,951,107878029,0,0,0,0,0,0,0,0,0,0,0,200,800,0.093,0.371,5,1331,714.212,454.26,12377.507,0,0,0,1,1,0,0,0,4.0,512.095,311.43,875.587,200,10,500,40,21160,-1,65535,9,32,0,0,0,0,0,0,0,0,BENIGN
993,79496341,35,24,18200,31896,815,22,520.0,284.869,845,33,1329.0,106.564,630.167,0.742,1347395.61,0,43236456,589,79496341,0,0,0,0,0,0,0,0,0,0,0,700,480,0.44,0.302,40,1172,611.249,461.974,191347.184,0,0,0,1,1,0,0,0,0.69,777.627,339.089,546.962,700,35,18200,24,31896,8192,229,34,20,0,0,0,0,0,0,0,0,BENIGN
443,70967586,24,33,11016,36960,789,15,459.0,269.473,352,29,1120.0,71.085,676.027,0.803,1245045.368,0,5806146,2637,70967586,0,0,0,0,0,0,0,0,0,0,0,480,660,0.338,0.465,24,800,755.624,408.885,30758.503,0,0,0,1,0,0,0,0,1.38,362.626,353.706,610.184,480,24,11016,33,36960,29200,65535,23,20,0,0,0,0,0,0,0,0,BENIGN
23,38990260,229,57,219840,76323,1099,9,960.0,2.368,307,23,1339.0,195.511,7595.82,148.001,136329.58,0,15947031,3037,38990260,0,0,0,0,0,0,0,0,0,0,0,4580,1140,5.873,1.462,33,756,729.339,126.433,139050.106,0,1,0,0,1,0,0,0,0.25,547.909,303.624,508.408,4580,229,219840,57,76323,29200,235,228,20,0,0,0,0,0,0,0,0,DDoS
443,12257932,34,40,35700,8840,302,27,1050.0,383.347,634,39,221.0,312.422,3633.566,6.037,165647.73,0,736523,3625,12257932,0,0,0,0,0,0,0,0,0,0,0,680,800,2.774,3.263,24,811,75.907,376.548,242445.866,0,0,0,1,1,0,0,0,1.18,343.023,371.407,537.683,680,34,35700,40,8840,8192,235,33,20,0,0,0,0,0,0,0,0,BENIGN
8080,44218108,56,4,11368,3808,845,33,203.0,165.885,1356,1,952.0,43.123,343.208,1.357,736968.467,0,37815140,3789,44218108,0,0,0,0,0,0,0,0,0,0,0,1120,80,1.266,0.09,59,1006,642.813,218.06,248732.557,0,0,0,0,0,0,0,0,0.07,418.26,462.492,480.142,1120,56,11368,4,3808,-1,229,55,20,0,0,0,0,0,0,0,0,BENIGN
53,5447625,60,43,38520,50482,833,29,642.0,47.248,492,4,1174.0,228.41,16337.762,18.907,52889.563,0,129797,833,5447625,0,0,0,0,0,0,0,0,0,0,0,1200,860,11.014,7.893,31,240,769.412,107.818,113569.399,0,0,0,1,0,0,0,0,0.72,455.201,87.109,634.273,1200,60,38520,43,50482,65535,229,59,32,0,0,0,0,0,0,0,0,BENIGN
443,117028827,41,9,28536,6516,1101,0,696.0,74.458,1143,17,724.0,208.004,299.516,0.427,2340576.54,0,11625201,2564,117028827,0,0,0,0,0,0,0,0,0,0,0,820,180,0.35,0.077,24,582,611.001,149.388,98695.642,0,0,0,0,1,0,0,0,0.22,303.888,253.729,366.995,820,41,28536,9,6516,65535,235,40,32,0,0,0,0,0,0,0,0,BENIGN
